YEAR,DAYOFYR,DATE,statWeek,fishWheel,TIME,SEX,FL_cm,FL_mm,AGE,STAGE 
2004,199,17-Jul-04,29,1,1033,M,62,620,52,Adult
2004,199,17-Jul-04,29,1,1033,F,55.5,555,53,Adult
2004,200,18-Jul-04,30,1,949,F,55,550,53,Adult
2004,200,18-Jul-04,30,1,949,M,54,540,53,Adult
2004,200,18-Jul-04,30,1,949,M,63.5,635,42,Adult
2004,200,18-Jul-04,30,1,949,M,56,560,53,Adult
2004,200,18-Jul-04,30,1,949,M,59,590,42,Adult
2004,200,18-Jul-04,30,1,949,M,61,610,53,Adult
2004,200,18-Jul-04,30,1,949,F,51,510,42,Adult
2004,200,18-Jul-04,30,1,949,M,55,550,53,Adult
2004,200,18-Jul-04,30,1,949,F,61,610,52,Adult
2004,200,18-Jul-04,30,1,949,M,61,610,53,Adult
2004,200,18-Jul-04,30,1,1000,M,56,560,53,Adult
2004,200,18-Jul-04,30,1,1000,M,66,660,52,Adult
2004,200,18-Jul-04,30,1,1000,M,58,580,53,Adult
2004,200,18-Jul-04,30,1,1000,M,63,630,52,Adult
2004,200,18-Jul-04,30,1,1000,F,59,590,52,Adult
2004,200,18-Jul-04,30,1,1000,F,56,560,53,Adult
2004,200,18-Jul-04,30,1,1000,M,54,540,53,Adult
2004,200,18-Jul-04,30,1,1000,F,51,510,53,Adult
2004,200,18-Jul-04,30,1,1000,M,57,570,42,Adult
2004,200,18-Jul-04,30,1,1000,F,53.5,535,42,Adult
2004,200,18-Jul-04,30,1,1000,M,38,380,42,Jack
2004,200,18-Jul-04,30,1,1000,M,49,490,42,Adult
2004,200,18-Jul-04,30,1,1000,M,68,680,52,Adult
2004,200,18-Jul-04,30,1,1033,M,57,570,53,Adult
2004,200,18-Jul-04,30,1,1035,M,56,560,53,Adult
2004,200,18-Jul-04,30,1,1035,M,56,560,53,Adult
2004,201,19-Jul-04,30,2,845,M,54,540,42,Adult
2004,201,19-Jul-04,30,2,845,F,52,520,53,Adult
2004,201,19-Jul-04,30,2,845,F,58,580,53,Adult
2004,201,19-Jul-04,30,2,845,M,70,700,52,Adult
2004,201,19-Jul-04,30,2,845,M,62,620,63,Adult
2004,201,19-Jul-04,30,2,911,M,61,610,53,Adult
2004,201,19-Jul-04,30,2,911,F,60,600,42,Adult
2004,201,19-Jul-04,30,2,911,M,57.5,575,53,Adult
2004,201,19-Jul-04,30,2,911,M,67,670,52,Adult
2004,201,19-Jul-04,30,2,911,F,56,560,53,Adult
2004,201,19-Jul-04,30,2,911,F,53.5,535,53,Adult
2004,201,19-Jul-04,30,2,911,M,59,590,53,Adult
2004,201,19-Jul-04,30,2,911,F,56.5,565,53,Adult
2004,201,19-Jul-04,30,2,919,M,58.5,585,53,Adult
2004,201,19-Jul-04,30,2,919,M,54,540,53,Adult
2004,201,19-Jul-04,30,2,919,F,51,510,53,Adult
2004,201,19-Jul-04,30,2,919,M,65,650,52,Adult
2004,201,19-Jul-04,30,2,919,F,54,540,53,Adult
2004,201,19-Jul-04,30,2,924,M,62,620,42,Adult
2004,201,19-Jul-04,30,2,925,M,53,530,42,Adult
2004,201,19-Jul-04,30,2,925,F,55,550,53,Adult
2004,201,19-Jul-04,30,2,925,M,61,610,53,Adult
2004,201,19-Jul-04,30,2,925,F,56,560,42,Adult
2004,201,19-Jul-04,30,2,928,F,61,610,53,Adult
2004,202,20-Jul-04,30,2,1600,M,58,580,42,Adult
2004,202,20-Jul-04,30,2,1600,F,61,610,52,Adult
2004,202,20-Jul-04,30,2,1600,M,66,660,63,Adult
2004,202,20-Jul-04,30,2,1600,M,61.5,615,42,Adult
2004,202,20-Jul-04,30,2,1600,M,69,690,63,Adult
2004,202,20-Jul-04,30,2,1611,M,58,580,53,Adult
2004,202,20-Jul-04,30,2,1611,F,56,560,53,Adult
2004,202,20-Jul-04,30,2,1611,M,64,640,52,Adult
2004,202,20-Jul-04,30,2,1611,M,67,670,52,Adult
2004,202,20-Jul-04,30,1,1651,M,59.5,595,42,Adult
2004,202,20-Jul-04,30,1,1651,F,59,590,53,Adult
2004,202,20-Jul-04,30,1,1651,M,67,670,52,Adult
2004,202,20-Jul-04,30,1,1651,F,65.5,655,52,Adult
2004,202,20-Jul-04,30,1,1651,M,61,610,53,Adult
2004,202,20-Jul-04,30,1,1651,M,68,680,52,Adult
2004,202,20-Jul-04,30,1,1651,F,58,580,53,Adult
2004,202,20-Jul-04,30,1,1651,F,65,650,52,Adult
2004,202,20-Jul-04,30,1,1651,M,61,610,63,Adult
2004,202,20-Jul-04,30,1,1701,F,71,710,53,Adult
2004,203,21-Jul-04,30,2,915,M,56,560,53,Adult
2004,203,21-Jul-04,30,2,916,F,62,620,52,Adult
2004,203,21-Jul-04,30,2,917,M,61,610,53,Adult
2004,203,21-Jul-04,30,2,918,F,63.5,635,53,Adult
2004,203,21-Jul-04,30,2,918,F,57.5,575,53,Adult
2004,203,21-Jul-04,30,2,919,F,60,600,52,Adult
2004,203,21-Jul-04,30,2,919,F,61,610,52,Adult
2004,203,21-Jul-04,30,2,920,F,57,570,53,Adult
2004,203,21-Jul-04,30,2,920,F,55.5,555,42,Adult
2004,203,21-Jul-04,30,2,921,F,58.5,585,53,Adult
2004,203,21-Jul-04,30,2,922,F,56,560,53,Adult
2004,203,21-Jul-04,30,2,922,M,63,630,63,Adult
2004,203,21-Jul-04,30,2,923,M,58,580,52,Adult
2004,203,21-Jul-04,30,2,924,F,58.5,585,53,Adult
2004,203,21-Jul-04,30,2,924,M,62,620,42,Adult
2004,203,21-Jul-04,30,2,925,M,60,600,42,Adult
2004,203,21-Jul-04,30,2,926,M,62,620,53,Adult
2004,203,21-Jul-04,30,2,927,F,56,560,53,Adult
2004,203,21-Jul-04,30,1,1105,F,62,620,53,Adult
2004,203,21-Jul-04,30,1,1105,M,64,640,53,Adult
2004,203,21-Jul-04,30,1,1107,F,56,560,53,Adult
2004,203,21-Jul-04,30,1,1107,F,59,590,53,Adult
2004,203,21-Jul-04,30,1,1108,F,56,560,42,Adult
2004,203,21-Jul-04,30,1,1111,M,58,580,42,Adult
2004,203,21-Jul-04,30,1,1112,F,66,660,52,Adult
2004,203,21-Jul-04,30,1,1113,M,62,620,53,Adult
2004,203,21-Jul-04,30,1,1115,F,60,600,53,Adult
2004,203,21-Jul-04,30,1,1116,M,67,670,52,Adult
2004,203,21-Jul-04,30,1,1116,F,58,580,53,Adult
2004,203,21-Jul-04,30,1,1117,M,67,670,52,Adult
2004,203,21-Jul-04,30,1,1118,M,61.5,615,53,Adult
2004,203,21-Jul-04,30,1,1120,M,64,640,53,Adult
2004,203,21-Jul-04,30,1,1120,F,57,570,42,Adult
2004,204,22-Jul-04,30,2,851,M,68,680,52,Adult
2004,204,22-Jul-04,30,2,852,M,56,560,42,Adult
2004,204,22-Jul-04,30,2,853,M,62,620,63,Adult
2004,204,22-Jul-04,30,2,854,M,59,590,53,Adult
2004,204,22-Jul-04,30,2,856,F,57,570,53,Adult
2004,204,22-Jul-04,30,2,856,M,67,670,42,Adult
2004,204,22-Jul-04,30,2,859,M,61,610,53,Adult
2004,204,22-Jul-04,30,2,900,F,62.5,625,52,Adult
2004,204,22-Jul-04,30,1,1732,F,58,580,53,Adult
2004,204,22-Jul-04,30,1,1732,M,60,600,42,Adult
2004,204,22-Jul-04,30,1,1732,M,56,560,42,Adult
2004,204,22-Jul-04,30,1,1732,F,61,610,42,Adult
2004,204,22-Jul-04,30,1,1732,M,63,630,53,Adult
2004,204,22-Jul-04,30,1,1741,F,56,560,42,Adult
2004,204,22-Jul-04,30,1,1741,M,54,540,53,Adult
2004,204,22-Jul-04,30,1,1741,F,52,520,42,Adult
2004,204,22-Jul-04,30,1,1748,F,59.5,595,53,Adult
2004,204,22-Jul-04,30,1,1748,F,57,570,53,Adult
2004,204,22-Jul-04,30,1,1749,F,58,580,42,Adult
2004,205,23-Jul-04,30,2,1045,F,56,560,53,Adult
2004,205,23-Jul-04,30,2,1047,M,52.5,525,53,Adult
2004,205,23-Jul-04,30,2,1048,M,63,630,52,Adult
2004,205,23-Jul-04,30,2,1049,M,64,640,53,Adult
2004,205,23-Jul-04,30,2,1049,F,59,590,53,Adult
2004,205,23-Jul-04,30,2,1050,F,57,570,42,Adult
2004,205,23-Jul-04,30,2,1052,F,60,600,53,Adult
2004,205,23-Jul-04,30,2,1053,M,60,600,53,Adult
2004,205,23-Jul-04,30,2,1549,F,52.5,525,42,Adult
2004,205,23-Jul-04,30,2,1549,M,69.5,695,63,Adult
2004,205,23-Jul-04,30,2,1549,M,59.5,595,42,Adult
2004,205,23-Jul-04,30,2,1549,M,69,690,52,Adult
2004,205,23-Jul-04,30,2,1549,F,56.5,565,53,Adult
2004,205,23-Jul-04,30,2,1606,F,56,560,53,Adult
2004,205,23-Jul-04,30,2,1606,F,60.5,605,53,Adult
2004,205,23-Jul-04,30,2,1606,M,70,700,52,Adult
2004,205,23-Jul-04,30,2,1612,F,50.5,505,42,Adult
2004,205,23-Jul-04,30,2,1612,M,68.5,685,52,Adult
2004,205,23-Jul-04,30,2,1612,F,58,580,53,Adult
2004,205,23-Jul-04,30,2,1619,F,63.5,635,52,Adult
2004,205,23-Jul-04,30,2,1619,F,55,550,53,Adult
2004,205,23-Jul-04,30,2,1619,F,57.5,575,53,Adult
2004,205,23-Jul-04,30,2,1619,M,60.5,605,53,Adult
2004,205,23-Jul-04,30,2,1629,M,65,650,53,Adult
2004,205,23-Jul-04,30,2,1629,F,69,690,52,Adult
2004,205,23-Jul-04,30,2,1636,M,63,630,52,Adult
2004,206,24-Jul-04,30,2,1825,M,56,560,53,Adult
2004,206,24-Jul-04,30,2,1825,M,61,610,53,Adult
2004,206,24-Jul-04,30,2,1825,F,51,510,53,Adult
2004,206,24-Jul-04,30,2,1825,M,48,480,42,Adult
2004,206,24-Jul-04,30,2,1825,M,62,620,53,Adult
2004,206,24-Jul-04,30,2,1825,M,65,650,52,Adult
2004,206,24-Jul-04,30,2,1835,M,56,560,53,Adult
2004,206,24-Jul-04,30,2,1835,M,62,620,53,Adult
2004,206,24-Jul-04,30,2,1835,F,55,550,53,Adult
2004,206,24-Jul-04,30,2,1835,M,57,570,42,Adult
2004,206,24-Jul-04,30,2,1835,M,64,640,52,Adult
2004,206,24-Jul-04,30,2,1844,M,64,640,52,Adult
2004,206,24-Jul-04,30,2,1844,M,67,670,42,Adult
2004,206,24-Jul-04,30,2,1844,M,58,580,53,Adult
2004,206,24-Jul-04,30,2,1844,M,51,510,42,Adult
2004,206,24-Jul-04,30,2,1844,F,57,570,53,Adult
2004,206,24-Jul-04,30,2,1844,M,71,710,63,Adult
2004,206,24-Jul-04,30,2,1844,M,53.5,535,53,Adult
2004,206,24-Jul-04,30,2,1844,F,58,580,53,Adult
2004,206,24-Jul-04,30,2,1844,F,56,560,53,Adult
2004,206,24-Jul-04,30,2,1844,M,56,560,53,Adult
2004,207,25-Jul-04,31,1,1107,M,56,560,53,Adult
2004,207,25-Jul-04,31,1,1107,F,55,550,53,Adult
2004,207,25-Jul-04,31,1,1107,F,59,590,52,Adult
2004,207,25-Jul-04,31,1,1112,F,56,560,42,Adult
2004,207,25-Jul-04,31,1,1112,M,57,570,42,Adult
2004,207,25-Jul-04,31,1,1112,F,55,550,53,Adult
2004,207,25-Jul-04,31,1,1112,M,57,570,53,Adult
2004,207,25-Jul-04,31,1,1112,F,55.5,555,53,Adult
2004,207,25-Jul-04,31,1,1118,M,61.5,615,53,Adult
2004,207,25-Jul-04,31,1,1118,F,56,560,53,Adult
2004,207,25-Jul-04,31,1,1118,F,60,600,52,Adult
2004,207,25-Jul-04,31,1,1118,M,56,560,53,Adult
2004,207,25-Jul-04,31,1,1122,M,56,560,53,Adult
2004,207,25-Jul-04,31,2,1550,F,58.5,585,53,Adult
2004,207,25-Jul-04,31,2,1550,M,64,640,52,Adult
2004,207,25-Jul-04,31,2,1550,M,67.5,675,53,Adult
2004,207,25-Jul-04,31,2,1550,F,64,640,53,Adult
2004,207,25-Jul-04,31,2,1550,M,58,580,53,Adult
2004,207,25-Jul-04,31,2,1600,F,56,560,52,Adult
2004,207,25-Jul-04,31,2,1600,M,57,570,53,Adult
2004,207,25-Jul-04,31,2,1600,M,59,590,63,Adult
2004,207,25-Jul-04,31,2,1604,M,59,590,52,Adult
2004,207,25-Jul-04,31,2,1604,M,58,580,42,Adult
2004,207,25-Jul-04,31,2,1604,M,57,570,53,Adult
2004,207,25-Jul-04,31,2,1604,M,63.5,635,52,Adult
2004,207,25-Jul-04,31,2,1604,M,61,610,53,Adult
2004,207,25-Jul-04,31,2,1604,M,56.5,565,52,Adult
2004,207,25-Jul-04,31,2,1604,M,65,650,53,Adult
2004,207,25-Jul-04,31,2,1612,M,60,600,53,Adult
2004,207,25-Jul-04,31,2,1612,M,70.5,705,42,Adult
2004,207,25-Jul-04,31,2,1612,M,57,570,53,Adult
2004,207,25-Jul-04,31,2,1612,F,64,640,63,Adult
2004,207,25-Jul-04,31,2,1612,M,56,560,42,Adult
2004,207,25-Jul-04,31,2,1622,M,58.5,585,53,Adult
2004,208,26-Jul-04,31,2,845,F,58,580,53,Adult
2004,208,26-Jul-04,31,2,845,M,67,670,42,Adult
2004,208,26-Jul-04,31,2,845,F,67,670,52,Adult
2004,208,26-Jul-04,31,2,845,F,60,600,53,Adult
2004,208,26-Jul-04,31,2,905,F,60.5,605,42,Adult
2004,208,26-Jul-04,31,2,905,M,57,570,53,Adult
2004,208,26-Jul-04,31,2,905,M,67,670,42,Adult
2004,208,26-Jul-04,31,2,905,M,63.5,635,42,Adult
2004,208,26-Jul-04,31,2,905,F,59,590,42,Adult
2004,208,26-Jul-04,31,2,911,F,64.5,645,52,Adult
2004,208,26-Jul-04,31,2,911,M,64,640,53,Adult
2004,208,26-Jul-04,31,2,911,F,65,650,52,Adult
2004,208,26-Jul-04,31,2,911,M,59.5,595,53,Adult
2004,208,26-Jul-04,31,2,911,F,54,540,42,Adult
2004,208,26-Jul-04,31,2,911,F,66,660,52,Adult
2004,208,26-Jul-04,31,2,922,F,59,590,42,Adult
2004,208,26-Jul-04,31,2,922,M,60,600,42,Adult
2004,208,26-Jul-04,31,2,922,M,58,580,53,Adult
2004,208,26-Jul-04,31,2,922,F,60,600,42,Adult
2004,208,26-Jul-04,31,2,922,F,65,650,53,Adult
2004,208,26-Jul-04,31,2,922,F,61.5,615,53,Adult
2004,208,26-Jul-04,31,2,922,F,67.5,675,52,Adult
2004,208,26-Jul-04,31,2,922,F,62,620,53,Adult
2004,208,26-Jul-04,31,1,1030,F,62,620,52,Adult
2004,208,26-Jul-04,31,1,1030,F,59,590,53,Adult
2004,208,26-Jul-04,31,1,1030,F,61,610,53,Adult
2004,208,26-Jul-04,31,1,1030,M,68.5,685,52,Adult
2004,208,26-Jul-04,31,1,1030,F,52,520,53,Adult
2004,208,26-Jul-04,31,1,1030,F,55,550,42,Adult
2004,208,26-Jul-04,31,1,1030,F,56.5,565,53,Adult
2004,208,26-Jul-04,31,1,1155,F,55,550,42,Adult
2004,209,27-Jul-04,31,1,1524,F,63,630,52,Adult
2004,209,27-Jul-04,31,1,1524,F,67,670,63,Adult
2004,209,27-Jul-04,31,1,1524,F,59,590,53,Adult
2004,209,27-Jul-04,31,1,1524,F,59,590,53,Adult
2004,209,27-Jul-04,31,1,1532,M,56,560,42,Adult
2004,209,27-Jul-04,31,1,1536,M,69,690,52,Adult
2004,209,27-Jul-04,31,1,1544,F,60.5,605,53,Adult
2004,209,27-Jul-04,31,1,1549,F,60,600,63,Adult
2004,209,27-Jul-04,31,1,1549,F,58,580,53,Adult
2004,209,27-Jul-04,31,1,1549,M,60,600,53,Adult
2004,209,27-Jul-04,31,1,1549,F,50,500,42,Adult
2004,209,27-Jul-04,31,1,1555,M,62,620,53,Adult
2004,209,27-Jul-04,31,2,1643,M,60.5,605,53,Adult
2004,209,27-Jul-04,31,2,1643,F,61,610,53,Adult
2004,209,27-Jul-04,31,2,1643,M,66,660,52,Adult
2004,209,27-Jul-04,31,2,1643,F,61,610,53,Adult
2004,209,27-Jul-04,31,2,1643,M,56.5,565,42,Adult
2004,209,27-Jul-04,31,2,1643,M,59,590,53,Adult
2004,209,27-Jul-04,31,2,1643,F,58,580,53,Adult
2004,210,28-Jul-04,31,2,1531,M,62.5,625,52,Adult
2004,210,28-Jul-04,31,2,1531,F,55.5,555,53,Adult
2004,210,28-Jul-04,31,2,1531,M,62.5,625,53,Adult
2004,210,28-Jul-04,31,2,1540,M,63,630,53,Adult
2004,210,28-Jul-04,31,2,1545,M,61.5,615,53,Adult
2004,210,28-Jul-04,31,2,1545,F,60,600,53,Adult
2004,210,28-Jul-04,31,1,1606,F,62.5,625,53,Adult
2004,210,28-Jul-04,31,1,1608,M,51,510,42,Adult
2004,210,28-Jul-04,31,1,1610,M,69,690,52,Adult
2004,210,28-Jul-04,31,1,1613,F,70.5,705,52,Adult
2004,210,28-Jul-04,31,1,1613,F,63,630,53,Adult
2004,210,28-Jul-04,31,1,1613,F,57,570,42,Adult
2004,210,28-Jul-04,31,1,1623,F,54,540,53,Adult
2004,210,28-Jul-04,31,1,1623,F,48,480,42,Adult
2004,210,28-Jul-04,31,1,1623,M,62,620,53,Adult
2004,210,28-Jul-04,31,1,1628,M,64,640,52,Adult
2004,210,28-Jul-04,31,1,1632,M,59.5,595,53,Adult
2004,210,28-Jul-04,31,1,1632,M,61,610,53,Adult
2004,210,28-Jul-04,31,1,1637,M,61.5,615,53,Adult
2004,210,28-Jul-04,31,1,1639,M,59,590,52,Adult
2004,210,28-Jul-04,31,1,1639,F,58,580,42,Adult
2004,210,28-Jul-04,31,1,1639,F,59.5,595,52,Adult
2004,210,28-Jul-04,31,2,1758,F,65,650,52,Adult
2004,210,28-Jul-04,31,2,1758,F,63.5,635,52,Adult
2004,211,29-Jul-04,31,2,855,F,59,590,63,Adult
2004,211,29-Jul-04,31,2,855,M,66,660,42,Adult
2004,211,29-Jul-04,31,2,856,M,56,560,53,Adult
2004,211,29-Jul-04,31,2,857,M,58,580,53,Adult
2004,211,29-Jul-04,31,2,859,M,68,680,52,Adult
2004,211,29-Jul-04,31,2,859,F,58,580,53,Adult
2004,211,29-Jul-04,31,2,900,F,61,610,53,Adult
2004,211,29-Jul-04,31,2,901,F,56,560,53,Adult
2004,211,29-Jul-04,31,2,902,F,62,620,63,Adult
2004,211,29-Jul-04,31,1,929,M,72,720,42,Adult
2004,211,29-Jul-04,31,1,931,F,51,510,42,Adult
2004,211,29-Jul-04,31,1,933,M,59,590,42,Adult
2004,211,29-Jul-04,31,1,935,F,59,590,42,Adult
2004,211,29-Jul-04,31,1,937,F,53,530,42,Adult
2004,211,29-Jul-04,31,1,939,M,58,580,42,Adult
2004,212,30-Jul-04,31,2,851,M,61,610,53,Adult
2004,212,30-Jul-04,31,2,853,F,50,500,42,Adult
2004,212,30-Jul-04,31,2,854,F,58,580,42,Adult
2004,212,30-Jul-04,31,2,856,F,57,570,53,Adult
2004,212,30-Jul-04,31,2,858,M,58.5,585,53,Adult
2004,212,30-Jul-04,31,2,859,F,62,620,63,Adult
2004,212,30-Jul-04,31,2,900,F,54,540,42,Adult
2004,212,30-Jul-04,31,2,904,M,59,590,53,Adult
2004,212,30-Jul-04,31,1,937,F,57.5,575,53,Adult
2004,212,30-Jul-04,31,1,940,M,65,650,53,Adult
2004,212,30-Jul-04,31,1,943,M,63.5,635,52,Adult
2004,213,31-Jul-04,31,2,850,M,57.5,575,53,Adult
2004,213,31-Jul-04,31,2,850,F,60,600,53,Adult
2004,213,31-Jul-04,31,2,850,F,62.5,625,52,Adult
2004,213,31-Jul-04,31,2,850,M,61,610,53,Adult
2004,213,31-Jul-04,31,2,850,F,54,540,42,Adult
2004,213,31-Jul-04,31,2,850,F,59,590,63,Adult
2004,213,31-Jul-04,31,2,900,M,61,610,52,Adult
2004,213,31-Jul-04,31,1,1016,F,59,590,53,Adult
2004,213,31-Jul-04,31,1,1016,M,58,580,53,Adult
2004,213,31-Jul-04,31,1,1030,F,51,510,42,Adult
2004,213,31-Jul-04,31,1,1030,F,54.5,545,53,Adult
2004,213,31-Jul-04,31,1,1030,F,56.5,565,53,Adult
2004,213,31-Jul-04,31,1,1030,M,54,540,53,Adult
2004,214,01-Aug-04,32,1,905,M,63,630,52,Adult
2004,214,01-Aug-04,32,1,907,M,62,620,63,Adult
2004,214,01-Aug-04,32,1,908,M,66,660,63,Adult
2004,214,01-Aug-04,32,1,909,M,54,540,53,Adult
2004,214,01-Aug-04,32,1,914,F,57,570,53,Adult
2004,214,01-Aug-04,32,1,914,M,53,530,42,Adult
2004,214,01-Aug-04,32,1,916,F,59.5,595,53,Adult
2004,214,01-Aug-04,32,1,920,M,60,600,42,Adult
2004,214,01-Aug-04,32,2,1022,M,61,610,53,Adult
2004,214,01-Aug-04,32,2,1027,F,64,640,52,Adult
2004,214,01-Aug-04,32,2,1028,M,71,710,52,Adult
2004,214,01-Aug-04,32,2,1028,M,61,610,52,Adult
2004,215,02-Aug-04,32,2,858,M,60,600,53,Adult
2004,215,02-Aug-04,32,2,901,M,61,610,53,Adult
2004,215,02-Aug-04,32,2,902,M,64,640,52,Adult
2004,215,02-Aug-04,32,2,903,M,56,560,42,Adult
2004,215,02-Aug-04,32,2,904,F,57,570,42,Adult
2004,215,02-Aug-04,32,2,906,M,61,610,52,Adult
2004,215,02-Aug-04,32,2,908,M,57,570,42,Adult
2004,215,02-Aug-04,32,2,908,F,60,600,42,Adult
2004,215,02-Aug-04,32,1,1002,F,54,540,42,Adult
2004,215,02-Aug-04,32,1,1003,F,60.5,605,53,Adult
2004,215,02-Aug-04,32,1,1005,F,60,600,42,Adult
2004,215,02-Aug-04,32,1,1007,M,62,620,63,Adult
2004,215,02-Aug-04,32,1,1009,F,56,560,53,Adult
2004,215,02-Aug-04,32,1,1010,M,62,620,53,Adult
2004,215,02-Aug-04,32,1,1012,F,53,530,42,Adult
2004,215,02-Aug-04,32,1,1014,M,65,650,63,Adult
2004,215,02-Aug-04,32,1,1014,F,60,600,53,Adult
2004,216,03-Aug-04,32,2,903,F,61,610,53,Adult
2004,216,03-Aug-04,32,2,904,M,69,690,42,Adult
2004,216,03-Aug-04,32,2,906,F,57,570,53,Adult
2004,216,03-Aug-04,32,2,907,M,60.5,605,53,Adult
2004,216,03-Aug-04,32,2,910,M,60,600,42,Adult
2004,216,03-Aug-04,32,2,910,M,60.5,605,42,Adult
2004,216,03-Aug-04,32,2,911,M,65,650,52,Adult
2004,216,03-Aug-04,32,2,912,F,61.5,615,53,Adult
2004,216,03-Aug-04,32,2,913,F,58,580,53,Adult
2004,216,03-Aug-04,32,2,920,F,62,620,63,Adult
2004,216,03-Aug-04,32,2,921,M,55,550,53,Adult
2004,216,03-Aug-04,32,2,923,M,70,700,52,Adult
2004,216,03-Aug-04,32,2,924,F,47.5,475,42,Adult
2004,216,03-Aug-04,32,2,926,M,64,640,52,Adult
2004,216,03-Aug-04,32,1,1032,F,54,540,53,Adult
2004,216,03-Aug-04,32,1,1033,M,60.5,605,53,Adult
2004,216,03-Aug-04,32,1,1035,F,60.5,605,53,Adult
2004,216,03-Aug-04,32,1,1036,F,53.5,535,42,Adult
2004,216,03-Aug-04,32,1,1038,M,61,610,53,Adult
2004,216,03-Aug-04,32,1,1041,M,64,640,63,Adult
2004,216,03-Aug-04,32,1,1042,F,58,580,42,Adult
2004,217,04-Aug-04,32,2,902,M,65.5,655,52,Adult
2004,217,04-Aug-04,32,2,902,M,65,650,52,Adult
2004,217,04-Aug-04,32,2,902,F,60,600,53,Adult
2004,217,04-Aug-04,32,2,907,M,63,630,42,Adult
2004,217,04-Aug-04,32,2,907,F,63,630,63,Adult
2004,217,04-Aug-04,32,2,907,F,61.5,615,42,Adult
2004,217,04-Aug-04,32,2,907,M,57.5,575,53,Adult
2004,217,04-Aug-04,32,2,918,F,51,510,53,Adult
2004,217,04-Aug-04,32,2,918,M,58,580,53,Adult
2004,217,04-Aug-04,32,2,918,M,60,600,53,Adult
2004,217,04-Aug-04,32,2,925,F,56,560,53,Adult
2004,217,04-Aug-04,32,2,925,F,60,600,53,Adult
2004,217,04-Aug-04,32,2,925,F,58,580,53,Adult
2004,218,05-Aug-04,32,2,806,M,50,500,42,Adult
2004,218,05-Aug-04,32,2,806,M,61,610,52,Adult
2004,218,05-Aug-04,32,2,811,M,56,560,42,Adult
2004,218,05-Aug-04,32,2,811,M,62,620,63,Adult
2004,218,05-Aug-04,32,2,813,F,52,520,42,Adult
2004,218,05-Aug-04,32,2,814,F,52.5,525,42,Adult
2004,218,05-Aug-04,32,2,816,M,59.5,595,42,Adult
2004,218,05-Aug-04,32,2,817,F,60,600,42,Adult
2004,218,05-Aug-04,32,2,819,F,55,550,53,Adult
2004,218,05-Aug-04,32,2,820,F,55,550,42,Adult
2004,218,05-Aug-04,32,2,821,M,64,640,52,Adult
2004,218,05-Aug-04,32,1,1621,M,64,640,42,Adult
2004,218,05-Aug-04,32,1,1629,F,61,610,53,Adult
2004,218,05-Aug-04,32,1,1630,F,64,640,52,Adult
2004,218,05-Aug-04,32,1,1630,F,63,630,52,Adult
2004,218,05-Aug-04,32,1,1631,M,52,520,52,Adult
2004,218,05-Aug-04,32,1,1634,F,50,500,53,Adult
2004,218,05-Aug-04,32,1,1634,M,62,620,53,Adult
2004,218,05-Aug-04,32,1,1635,M,66,660,52,Adult
2004,218,05-Aug-04,32,1,1637,F,52,520,53,Adult
2004,218,05-Aug-04,32,1,1638,F,61,610,53,Adult
2004,218,05-Aug-04,32,1,1639,M,55.5,555,42,Adult
2004,218,05-Aug-04,32,1,1640,F,56,560,52,Adult
2004,218,05-Aug-04,32,1,1641,M,63,630,53,Adult
2004,218,05-Aug-04,32,1,1642,F,55,550,42,Adult
2004,218,05-Aug-04,32,1,1645,F,65,650,52,Adult
2004,219,06-Aug-04,32,2,924,F,54,540,42,Adult
2004,219,06-Aug-04,32,2,925,F,59,590,53,Adult
2004,219,06-Aug-04,32,2,925,M,69,690,53,Adult
2004,219,06-Aug-04,32,2,927,M,66,660,52,Adult
2004,219,06-Aug-04,32,2,929,F,53,530,42,Adult
2004,219,06-Aug-04,32,2,930,M,64,640,52,Adult
2004,219,06-Aug-04,32,2,930,F,55,550,42,Adult
2004,219,06-Aug-04,32,2,931,F,59,590,42,Adult
2004,219,06-Aug-04,32,2,932,F,62,620,53,Adult
2004,219,06-Aug-04,32,2,932,M,69,690,42,Adult
2004,219,06-Aug-04,32,2,935,F,57,570,42,Adult
2004,219,06-Aug-04,32,2,936,F,52,520,42,Adult
2004,219,06-Aug-04,32,2,937,F,46,460,42,Adult
2004,219,06-Aug-04,32,1,1101,F,60,600,42,Adult
2004,219,06-Aug-04,32,1,1102,F,69.5,695,53,Adult
2004,219,06-Aug-04,32,1,1105,M,63,630,63,Adult
2004,219,06-Aug-04,32,1,1107,M,72,720,52,Adult
2004,219,06-Aug-04,32,1,1114,F,58,580,42,Adult
2004,219,06-Aug-04,32,1,1115,F,55,550,53,Adult
2004,219,06-Aug-04,32,1,1117,F,62,620,42,Adult
2004,219,06-Aug-04,32,1,1118,F,63,630,52,Adult
2004,219,06-Aug-04,32,1,1118,F,64.5,645,63,Adult
2004,219,06-Aug-04,32,1,1122,F,53.5,535,42,Adult
2004,219,06-Aug-04,32,2,1449,F,66,660,63,Adult
2004,219,06-Aug-04,32,2,1450,M,55,550,42,Adult
2004,220,07-Aug-04,32,2,850,F,63,630,53,Adult
2004,220,07-Aug-04,32,2,851,F,57,570,53,Adult
2004,220,07-Aug-04,32,2,852,M,61,610,63,Adult
2004,220,07-Aug-04,32,2,854,F,62,620,52,Adult
2004,220,07-Aug-04,32,2,855,F,64,640,52,Adult
