year,date,statWeek,fishWheel,time,sex,flCM,age,size,stockID,stockIDPpn
1994,21-Jun-94,26,2,950,F,61,52,Adult,,
1994,22-Jun-94,26,2,953,F,62,52,Adult,,
1994,22-Jun-94,26,2,953,M,64,52,Adult,,
1994,22-Jun-94,26,2,953,F,60,52,Adult,,
1994,23-Jun-94,26,2,1043,F,62,52,Adult,,
1994,23-Jun-94,26,2,1043,F,57,52,Adult,,
1994,24-Jun-94,26,2,715,F,58,52,Adult,,
1994,24-Jun-94,26,2,715,F,51,52,Adult,,
1994,27-Jun-94,27,1,1800,M,64,52,Adult,,
1994,27-Jun-94,27,1,1800,F,63,52,Adult,,
1994,27-Jun-94,27,1,1845,M,64,52,Adult,,
1994,27-Jun-94,27,1,1845,F,62,52,Adult,,
1994,27-Jun-94,27,2,1905,M,64,52,Adult,,
1994,27-Jun-94,27,2,1905,F,65,52,Adult,,
1994,27-Jun-94,27,2,1915,F,61,52,Adult,,
1994,27-Jun-94,27,2,1917,F,63,52,Adult,,
1994,28-Jun-94,27,1,900,F,62,52,Adult,,
1994,28-Jun-94,27,1,900,F,66,52,Adult,,
1994,28-Jun-94,27,1,900,M,64,52,Adult,,
1994,28-Jun-94,27,1,900,F,66,52,Adult,,
1994,29-Jun-94,27,2,810,M,64,52,Adult,,
1994,29-Jun-94,27,2,810,F,58,52,Adult,,
1994,29-Jun-94,27,2,810,F,63,52,Adult,,
1994,29-Jun-94,27,2,810,M,70,52,Adult,,
1994,30-Jun-94,27,2,820,M,58,52,Adult,,
1994,30-Jun-94,27,2,820,M,67,52,Adult,,
1994,30-Jun-94,27,2,820,M,63,52,Adult,,
1994,1-Jul-94,27,2,1037,F,61,52,Adult,,
1994,1-Jul-94,27,1,1103,M,55,52,Adult,,
1994,2-Jul-94,27,2,1051,F,56,52,Adult,,
1994,2-Jul-94,27,2,1051,F,57,52,Adult,,
1994,2-Jul-94,27,2,1051,M,55,52,Adult,,
1994,3-Jul-94,28,1,1930,F,63,52,Adult,,
1994,4-Jul-94,28,1,1135,F,52,52,Adult,,
1994,5-Jul-94,28,1,1055,M,64,52,Adult,,
1994,5-Jul-94,28,1,1055,M,66,52,Adult,,
1994,5-Jul-94,28,1,1055,F,69,52,Adult,,
1994,6-Jul-94,28,1,1130,F,62,52,Adult,,
1994,7-Jul-94,28,1,1130,F,65,52,Adult,,
1994,7-Jul-94,28,1,1130,M,67,52,Adult,,
1994,7-Jul-94,28,1,1130,F,64,52,Adult,,
1994,7-Jul-94,28,1,1130,F,70,52,Adult,,
1994,7-Jul-94,28,1,1130,M,64,52,Adult,,
1994,8-Jul-94,28,1,1005,F,64,52,Adult,,
1994,8-Jul-94,28,1,1005,M,68,52,Adult,,
1994,9-Jul-94,28,2,1000,M,67,52,Adult,,
1994,9-Jul-94,28,2,1000,M,63,52,Adult,,
1994,9-Jul-94,28,2,1000,F,61,52,Adult,,
1994,9-Jul-94,28,2,1000,M,64,52,Adult,,
1994,10-Jul-94,29,1,930,M,67,52,Adult,,
1994,10-Jul-94,29,1,930,F,66,52,Adult,,
1994,11-Jul-94,29,1,1020,M,65,52,Adult,,
1994,11-Jul-94,29,1,1020,M,65,52,Adult,,
1994,12-Jul-94,29,1,930,M,66,52,Adult,,
1994,12-Jul-94,29,1,930,M,51,52,Adult,,
1994,12-Jul-94,29,1,930,M,70,52,Adult,,
1994,12-Jul-94,29,1,930,F,62,52,Adult,,
1994,14-Jul-94,29,1,1700,F,69,52,Adult,,
1994,14-Jul-94,29,1,1700,M,70,52,Adult,,
1994,14-Jul-94,29,1,1700,F,65,52,Adult,,
1994,14-Jul-94,29,1,1700,F,67,52,Adult,,
1994,15-Jul-94,29,1,830,F,67,52,Adult,,
1994,16-Jul-94,29,1,1800,M,54,52,Adult,,
1994,16-Jul-94,29,1,1800,M,67,52,Adult,,
1994,16-Jul-94,29,1,1800,M,62,52,Adult,,
1994,17-Jul-94,30,1,1920,F,56,52,Adult,,
1994,18-Jul-94,30,1,900,F,60,52,Adult,,
1994,20-Jul-94,30,1,800,F,55,52,Adult,,
1994,22-Jul-94,30,1,830,M,66,52,Adult,,
1994,22-Jul-94,30,1,830,M,63,52,Adult,,
1994,22-Jul-94,30,1,830,F,62,52,Adult,,
1994,23-Jul-94,30,1,930,M,68,52,Adult,,
1994,24-Jul-94,31,2,1000,F,64,52,Adult,,
1994,25-Jul-94,31,2,830,M,65,52,Adult,,
1994,25-Jul-94,31,2,830,F,59,52,Adult,,
1994,26-Jul-94,31,2,810,M,65,52,Adult,,
1994,26-Jul-94,31,2,810,F,64,52,Adult,,
1994,27-Jul-94,31,2,815,M,60,52,Adult,,
1994,27-Jul-94,31,2,815,M,61,52,Adult,,
1994,27-Jul-94,31,2,815,F,67,52,Adult,,
1994,28-Jul-94,31,2,900,M,63,52,Adult,,
1994,28-Jul-94,31,2,900,M,64,52,Adult,,
1994,28-Jul-94,31,2,900,M,66,52,Adult,,
1994,28-Jul-94,31,2,900,M,63,52,Adult,,
1994,29-Jul-94,31,1,830,F,57,52,Adult,,
1994,1-Aug-94,32,2,1000,M,79,52,Adult,,
1994,2-Aug-94,32,2,800,F,66,52,Adult,,
1994,2-Aug-94,32,2,800,M,68,52,Adult,,
1994,3-Aug-94,32,1,830,F,62,52,Adult,,
1994,3-Aug-94,32,2,900,M,63,52,Adult,,
1994,4-Aug-94,32,1,830,F,58,52,Adult,,
1994,4-Aug-94,32,1,830,M,66,52,Adult,,
1994,6-Aug-94,32,2,930,M,63,52,Adult,,
1994,8-Aug-94,33,2,1000,F,57,52,Adult,,
1994,11-Aug-94,33,2,700,M,55,52,Adult,,
1994,11-Aug-94,33,2,700,M,60,52,Adult,,
1994,12-Aug-94,33,2,705,M,63,52,Adult,,
1994,21-Aug-94,35,2,900,F,62,52,Adult,,
1994,21-Aug-94,35,2,900,F,65,52,Adult,,
1994,22-Aug-94,35,2,1800,F,60,52,Adult,,
1994,29-Aug-94,36,2,900,M,68,52,Adult,,
1994,30-Aug-94,36,2,840,M,64,52,Adult,,
1994,30-Aug-94,36,2,840,M,63,52,Adult,,
1994,31-Aug-94,36,1,920,F,59,52,Adult,,
1994,10-Jun-94,24,1,845,F,60,52,Adult,,
1994,11-Jun-94,24,2,2127,M,60,52,Adult,,
1994,12-Jun-94,25,2,1020,M,65,52,Adult,,
1994,14-Jun-94,25,1,830,F,60,52,Adult,,
1994,14-Jun-94,25,1,850,F,58,52,Adult,,
1994,16-Jun-94,25,1,830,F,63,52,Adult,,
1994,16-Jun-94,25,2,911,F,59,52,Adult,,
1994,16-Jun-94,25,2,1705,F,62,52,Adult,,
1994,16-Jun-94,25,2,1705,M,59,52,Adult,,
1994,17-Jun-94,25,1,1700,F,59,52,Adult,,
1994,17-Jun-94,25,2,1725,F,56,52,Adult,,
1994,17-Jun-94,25,2,1735,M,61,52,Adult,,
1994,18-Jun-94,25,2,945,M,59,52,Adult,,
1994,18-Jun-94,25,2,945,F,66,52,Adult,,
1994,19-Jun-94,26,2,1130,F,60,52,Adult,,
1994,19-Jun-94,26,2,1140,F,60,52,Adult,,
1994,19-Jun-94,26,2,1235,M,51,52,Adult,,
1994,19-Jun-94,26,2,1242,M,67,52,Adult,,
1994,20-Jun-94,26,1,1000,M,61,52,Adult,,
1994,20-Jun-94,26,2,1050,M,56,52,Adult,,
1994,20-Jun-94,26,2,1838,M,61,52,Adult,,
1994,21-Jun-94,26,2,953,F,63,52,Adult,,
1994,22-Jun-94,26,2,953,F,58,52,Adult,,
1994,22-Jun-94,26,2,953,M,63,52,Adult,,
1994,22-Jun-94,26,2,953,M,69,52,Adult,,
1994,23-Jun-94,26,2,1020,M,68,52,Adult,,
1994,23-Jun-94,26,1,1150,F,63,52,Adult,,
1994,24-Jun-94,26,2,715,F,58,52,Adult,,
1994,24-Jun-94,26,2,715,F,53,52,Adult,,
1994,24-Jun-94,26,2,715,F,62,52,Adult,,
1994,27-Jun-94,27,1,1800,M,65,52,Adult,,
1994,27-Jun-94,27,1,1800,F,61,52,Adult,,
1994,28-Jun-94,27,1,900,M,62,52,Adult,,
1994,28-Jun-94,27,1,1010,M,65,52,Adult,,
1994,28-Jun-94,27,1,1012,M,67,52,Adult,,
1994,29-Jun-94,27,2,810,M,58,52,Adult,,
1994,29-Jun-94,27,2,810,F,65,52,Adult,,
1994,30-Jun-94,27,2,820,M,65,52,Adult,,
1994,30-Jun-94,27,2,820,F,63,52,Adult,,
1994,1-Jul-94,27,2,1037,F,61,52,Adult,,
1994,2-Jul-94,27,2,1051,M,65,52,Adult,,
1994,2-Jul-94,27,2,1051,M,66,52,Adult,,
1994,3-Jul-94,28,1,1930,F,61,52,Adult,,
1994,4-Jul-94,28,1,1135,M,69,52,Adult,,
1994,4-Jul-94,28,1,1135,F,66,52,Adult,,
1994,4-Jul-94,28,1,1135,F,56,52,Adult,,
1994,5-Jul-94,28,1,1055,F,68,52,Adult,,
1994,6-Jul-94,28,1,1130,M,63,52,Adult,,
1994,8-Jul-94,28,1,1005,F,64,52,Adult,,
1994,9-Jul-94,28,2,1000,M,61,52,Adult,,
1994,10-Jul-94,29,1,930,F,68,52,Adult,,
1994,10-Jul-94,29,1,930,F,59,52,Adult,,
1994,11-Jul-94,29,1,1020,M,63,52,Adult,,
1994,12-Jul-94,29,1,930,M,66,52,Adult,,
1994,12-Jul-94,29,1,930,F,58,52,Adult,,
1994,12-Jul-94,29,1,930,M,65,52,Adult,,
1994,14-Jul-94,29,1,1700,F,60,52,Adult,,
1994,14-Jul-94,29,1,1700,M,59,52,Adult,,
1994,17-Jul-94,30,1,1920,M,67,52,Adult,,
1994,24-Jul-94,31,2,1000,M,66,52,Adult,,
1994,24-Jul-94,31,2,1000,M,70,52,Adult,,
1994,24-Jul-94,31,2,1110,M,68,52,Adult,,
1994,25-Jul-94,31,2,830,M,70,52,Adult,,
1994,25-Jul-94,31,2,830,F,61,52,Adult,,
1994,26-Jul-94,31,2,810,F,67,52,Adult,,
1994,26-Jul-94,31,2,810,M,69,52,Adult,,
1994,27-Jul-94,31,2,815,M,65,52,Adult,,
1994,27-Jul-94,31,2,815,F,59,52,Adult,,
1994,28-Jul-94,31,2,900,M,65,52,Adult,,
1994,29-Jul-94,31,2,920,M,59,52,Adult,,
1994,31-Jul-94,32,1,945,F,61,52,Adult,,
1994,2-Aug-94,32,2,800,F,60,52,Adult,,
1994,2-Aug-94,32,2,800,F,60,52,Adult,,
1994,3-Aug-94,32,1,830,F,60,52,Adult,,
1994,3-Aug-94,32,1,830,M,68,52,Adult,,
1994,3-Aug-94,32,2,900,M,61,52,Adult,,
1994,5-Aug-94,32,2,1000,M,64,52,Adult,,
1994,5-Aug-94,32,2,1000,F,58,52,Adult,,
1994,5-Aug-94,32,2,1000,F,61,52,Adult,,
1994,6-Aug-94,32,2,930,F,62,52,Adult,,
1994,6-Aug-94,32,2,930,M,53,52,Adult,,
1994,7-Aug-94,33,1,1915,F,67,52,Adult,,
1994,8-Aug-94,33,2,1000,M,67,52,Adult,,
1994,8-Aug-94,33,2,1000,F,65,52,Adult,,
1994,8-Aug-94,33,2,1000,F,58,52,Adult,,
1994,8-Aug-94,33,2,1000,M,59,52,Adult,,
1994,8-Aug-94,33,2,1000,M,64,52,Adult,,
1994,11-Aug-94,33,2,700,M,60,52,Adult,,
1994,11-Aug-94,33,2,700,M,58,52,Adult,,
1994,11-Aug-94,33,2,700,F,64,52,Adult,,
1994,15-Aug-94,34,2,1701,M,67,52,Adult,,
1994,16-Aug-94,34,2,706,M,63,52,Adult,,
1994,16-Aug-94,34,2,910,M,65,52,Adult,,
1994,17-Aug-94,34,2,726,F,62,52,Adult,,
1994,19-Aug-94,34,2,715,F,63,52,Adult,,
1994,20-Aug-94,34,2,715,F,62,52,Adult,,
1994,21-Aug-94,35,2,900,F,62,52,Adult,,
1994,22-Aug-94,35,2,1800,F,64,52,Adult,,
1994,23-Aug-94,35,2,801,F,61,52,Adult,,
1994,28-Aug-94,36,2,801,M,61,52,Adult,,
1994,29-Aug-94,36,1,951,M,66,52,Adult,,
1994,31-Aug-94,36,1,920,F,62,52,Adult,,
1994,16-Jun-94,25,2,911,F,55,52,Adult,,
1994,16-Jun-94,25,2,1705,M,63,52,Adult,,
1994,17-Jun-94,25,2,1145,F,51,52,Adult,,
1994,17-Jun-94,25,2,1710,F,60,52,Adult,,
1994,18-Jun-94,25,1,1515,F,64,52,Adult,,
1994,19-Jun-94,26,1,1900,M,65,52,Adult,,
1994,20-Jun-94,26,2,1050,M,66,52,Adult,,
1994,21-Jun-94,26,2,932,M,61,52,Adult,,
1994,21-Jun-94,26,2,945,F,58,52,Adult,,
1994,22-Jun-94,26,1,900,F,64,52,Adult,,
1994,22-Jun-94,26,1,900,F,62,52,Adult,,
1994,22-Jun-94,26,1,900,F,60,52,Adult,,
1994,23-Jun-94,26,2,1114,F,62,52,Adult,,
1994,23-Jun-94,26,1,1130,F,60,52,Adult,,
1994,23-Jun-94,26,1,1130,F,62,52,Adult,,
1994,24-Jun-94,26,2,715,F,60,52,Adult,,
1994,24-Jun-94,26,2,715,M,65,52,Adult,,
1994,24-Jun-94,26,2,715,F,63,52,Adult,,
1994,27-Jun-94,27,1,1800,F,64,52,Adult,,
1994,28-Jun-94,27,1,900,M,57,52,Adult,,
1994,29-Jun-94,27,2,810,F,60,52,Adult,,
1994,30-Jun-94,27,2,820,M,64,52,Adult,,
1994,30-Jun-94,27,2,915,M,65,52,Adult,,
1994,1-Jul-94,27,2,1050,M,62,52,Adult,,
1994,3-Jul-94,28,1,1930,M,63,52,Adult,,
1994,3-Jul-94,28,1,1930,M,68,52,Adult,,
1994,5-Jul-94,28,1,1055,F,60,52,Adult,,
1994,5-Jul-94,28,1,1055,F,65,52,Adult,,
1994,5-Jul-94,28,1,1055,M,62,52,Adult,,
1994,6-Jul-94,28,1,1130,M,66,52,Adult,,
1994,7-Jul-94,28,1,1130,M,65,52,Adult,,
1994,8-Jul-94,28,1,1005,F,66,52,Adult,,
1994,9-Jul-94,28,2,1000,M,65,52,Adult,,
1994,9-Jul-94,28,2,1000,M,66,52,Adult,,
1994,9-Jul-94,28,2,1000,M,66,52,Adult,,
1994,9-Jul-94,28,2,1000,F,59,52,Adult,,
1994,10-Jul-94,29,1,930,F,66,52,Adult,,
1994,15-Jul-94,29,1,830,M,65,52,Adult,,
1994,17-Jul-94,30,1,1920,M,59,52,Adult,,
1994,20-Jul-94,30,1,800,F,60,52,Adult,,
1994,25-Jul-94,31,2,830,F,62,52,Adult,,
1994,26-Jul-94,31,2,810,M,64,52,Adult,,
1994,26-Jul-94,31,2,810,M,63,52,Adult,,
1994,28-Jul-94,31,2,900,M,54,52,Adult,,
1994,28-Jul-94,31,2,900,F,58,52,Adult,,
1994,28-Jul-94,31,2,900,M,59,52,Adult,,
1994,29-Jul-94,31,1,830,M,63,52,Adult,,
1994,1-Aug-94,32,2,1000,M,70,52,Adult,,
1994,3-Aug-94,32,1,830,M,70,52,Adult,,
1994,4-Aug-94,32,1,830,M,66,52,Adult,,
1994,6-Aug-94,32,2,930,F,57,52,Adult,,
1994,10-Aug-94,33,1,800,F,61,52,Adult,,
1994,16-Aug-94,34,2,706,F,58,52,Adult,,
1994,21-Aug-94,35,2,900,M,64,52,Adult,,
1994,29-Aug-94,36,1,1835,M,65,52,Adult,,
1994,30-Aug-94,36,2,840,M,60,52,Adult,,
1994,13-Jun-94,25,2,1010,F,64,52,Adult,,
1994,14-Jun-94,25,2,907,F,60,52,Adult,,
1994,15-Jun-94,25,2,900,F,64,52,Adult,,
1994,16-Jun-94,25,2,911,M,67,52,Adult,,
1994,17-Jun-94,25,1,1000,M,60,52,Adult,,
1994,17-Jun-94,25,2,1105,F,60,52,Adult,,
1994,18-Jun-94,25,2,945,F,69,52,Adult,,
1994,18-Jun-94,25,2,945,F,67,52,Adult,,
1994,19-Jun-94,26,1,1000,F,63,52,Adult,,
1994,19-Jun-94,26,2,1915,M,66,52,Adult,,
1994,20-Jun-94,26,2,1813,M,62,52,Adult,,
1994,21-Jun-94,26,1,850,F,60,52,Adult,,
1994,21-Jun-94,26,2,1001,M,58,52,Adult,,
1994,22-Jun-94,26,2,953,F,63,52,Adult,,
1994,23-Jun-94,26,2,845,F,60,52,Adult,,
1994,23-Jun-94,26,2,1015,M,62,52,Adult,,
1994,28-Jun-94,27,1,900,M,63,52,Adult,,
1994,30-Jun-94,27,2,820,M,64,52,Adult,,
1994,2-Jul-94,27,2,1051,F,63,52,Adult,,
1994,5-Jul-94,28,1,1055,F,66,52,Adult,,
1994,8-Jul-94,28,1,1005,F,71,52,Adult,,
1994,9-Jul-94,28,2,1000,M,64,52,Adult,,
1994,10-Jul-94,29,1,930,F,59,52,Adult,,
1994,15-Jul-94,29,1,830,M,67,52,Adult,,
1994,15-Jul-94,29,1,830,M,70,52,Adult,,
1994,16-Jul-94,29,1,1800,M,65,52,Adult,,
1994,22-Jul-94,30,2,900,F,60,52,Adult,,
1994,23-Jul-94,30,1,930,M,63,52,Adult,,
1994,25-Jul-94,31,2,830,M,60,52,Adult,,
1994,26-Jul-94,31,2,810,M,62,52,Adult,,
1994,28-Jul-94,31,2,900,M,58,52,Adult,,
1994,28-Jul-94,31,2,900,M,64,52,Adult,,
1994,1-Aug-94,32,2,1000,M,61,52,Adult,,
1994,9-Aug-94,33,2,916,M,64,52,Adult,,
1994,19-Aug-94,34,2,715,M,64,52,Adult,,
1994,31-Aug-94,36,1,920,F,62,52,Adult,,
1994,1-Sep-94,36,1,855,M,68,52,Adult,,
1994,11-Jun-94,24,2,1045,F,60,52,Adult,,
1994,11-Jun-94,24,2,2132,F,63,52,Adult,,
1994,15-Jun-94,25,2,900,F,59,52,Adult,,
1994,17-Jun-94,25,2,1140,F,57,52,Adult,,
1994,19-Jun-94,26,1,1900,F,64,52,Adult,,
1994,20-Jun-94,26,2,1050,M,65,52,Adult,,
1994,20-Jun-94,26,2,1813,F,63,52,Adult,,
1994,22-Jun-94,26,2,953,M,62,52,Adult,,
1994,22-Jun-94,26,2,953,F,59,52,Adult,,
1994,22-Jun-94,26,2,953,F,56,52,Adult,,
1994,24-Jun-94,26,2,715,F,62,52,Adult,,
1994,27-Jun-94,27,2,1905,F,64,52,Adult,,
1994,29-Jun-94,27,2,810,M,64,52,Adult,,
1994,4-Jul-94,28,1,1135,F,68,52,Adult,,
1994,5-Jul-94,28,1,1055,F,65,52,Adult,,
1994,6-Jul-94,28,1,1130,M,68,52,Adult,,
1994,12-Jul-94,29,1,930,F,59,52,Adult,,
1994,30-Jul-94,31,1,900,M,65,52,Adult,,
1994,1-Aug-94,32,2,1000,F,63,52,Adult,,
1994,9-Aug-94,33,2,916,F,61,52,Adult,,
1994,11-Aug-94,33,2,700,F,65,52,Adult,,
1994,12-Aug-94,33,2,705,M,68,52,Adult,,
1994,12-Aug-94,33,2,705,F,60,52,Adult,,
1994,16-Aug-94,34,2,706,M,65,52,Adult,,
1994,18-Aug-94,34,2,803,M,71,52,Adult,,
1994,19-Aug-94,34,2,715,M,62,52,Adult,,
1994,22-Aug-94,35,2,1800,F,62,52,Adult,,
1994,26-Aug-94,35,2,1600,M,61,52,Adult,,
1994,30-Aug-94,36,1,1825,F,66,52,Adult,,
1994,17-Jun-94,25,1,1705,F,61,52,Adult,,
1994,18-Jun-94,25,1,900,M,68,52,Adult,,
1994,18-Jun-94,25,2,1550,F,64,52,Adult,,
1994,19-Jun-94,26,1,1040,M,66,52,Adult,,
1994,19-Jun-94,26,2,1915,F,58,52,Adult,,
1994,20-Jun-94,26,2,1050,F,63,52,Adult,,
1994,21-Jun-94,26,2,1015,F,62,52,Adult,,
1994,23-Jun-94,26,2,1020,F,61,52,Adult,,
1994,24-Jun-94,26,2,715,M,63,52,Adult,,
1994,2-Jul-94,27,2,1051,F,64,52,Adult,,
1994,3-Jul-94,28,1,1930,F,60,52,Adult,,
1994,9-Jul-94,28,2,1000,M,66,52,Adult,,
1994,2-Aug-94,32,2,800,M,66,52,Adult,,
1994,5-Aug-94,32,2,1000,F,55,52,Adult,,
1994,27-Aug-94,35,1,935,M,70,52,Adult,,
1994,27-Aug-94,35,1,935,F,69,52,Adult,,
1994,17-Jun-94,25,2,1155,F,59,52,Adult,,
1994,22-Jun-94,26,2,953,M,64,52,Adult,,
1994,23-Jun-94,26,1,1130,M,62,52,Adult,,
1994,1-Jul-94,27,2,1050,M,61,52,Adult,,
1994,7-Jul-94,28,1,1130,F,61,52,Adult,,
1994,16-Aug-94,34,2,706,M,63,52,Adult,,
1994,26-Aug-94,35,2,1600,M,66,52,Adult,,
1994,2-Aug-94,32,2,800,F,67,52,Adult,,
1994,12-Aug-94,33,2,705,M,67,52,Adult,,
1994,28-Aug-94,36,1,1011,M,61,52,Adult,,
1994,16-Jun-94,25,2,1705,M,64,52,Adult,,
1994,19-Jun-94,26,2,1235,M,71,52,Adult,,
1994,21-Jun-94,26,2,942,F,60,52,Adult,,
1994,21-Jun-94,26,1,916,F,64,52,Adult,,
1994,6-Jul-94,28,1,1130,M,68,52,Adult,,
1994,7-Jul-94,28,1,1130,F,60,52,Adult,,
1994,3-Aug-94,32,1,830,F,58,53,Adult,,
1994,3-Aug-94,32,1,830,F,64,53,Adult,,
1994,9-Aug-94,33,2,916,F,62,53,Adult,,
1994,26-Aug-94,35,1,1715,M,64,53,Adult,,
1994,3-Aug-94,32,2,900,F,52,53,Adult,,
1994,9-Aug-94,33,1,800,M,57,53,Adult,,
1994,9-Aug-94,33,2,916,F,61,53,Adult,,
1994,10-Aug-94,33,2,935,F,54,53,Adult,,
1994,15-Aug-94,34,2,1701,M,67,53,Adult,,
1994,1-Sep-94,36,1,855,M,64,53,Adult,,
1994,22-Jun-94,26,2,953,F,55,53,Adult,,
1994,15-Jul-94,29,1,830,M,57,53,Adult,,
1994,16-Jul-94,29,1,1800,F,59,53,Adult,,
1994,17-Jul-94,30,1,1920,F,62,53,Adult,,
1994,23-Jul-94,30,1,930,M,56,53,Adult,,
1994,3-Aug-94,32,2,900,F,62,53,Adult,,
1994,4-Aug-94,32,1,830,M,59,53,Adult,,
1994,4-Aug-94,32,1,830,F,52,53,Adult,,
1994,15-Aug-94,34,2,1701,F,64,53,Adult,,
1994,15-Aug-94,34,2,1701,M,61,53,Adult,,
1994,17-Aug-94,34,2,726,M,62,53,Adult,,
1994,18-Aug-94,34,2,803,M,68,53,Adult,,
1994,18-Aug-94,34,2,803,F,54,53,Adult,,
1994,20-Aug-94,34,2,715,M,60,53,Adult,,
1994,23-Aug-94,35,2,801,F,59,53,Adult,,
1994,27-Aug-94,35,1,935,M,70,53,Adult,,
1994,29-Aug-94,36,1,951,M,68,53,Adult,,
1994,4-Sep-94,37,1,900,M,57,53,Adult,,
1994,24-Jun-94,26,2,715,F,55,53,Adult,,
1994,7-Jul-94,28,1,1130,F,56,53,Adult,,
1994,8-Jul-94,28,1,1005,F,62,53,Adult,,
1994,9-Jul-94,28,2,1000,F,59,53,Adult,,
1994,11-Jul-94,29,1,1020,F,54,53,Adult,,
1994,12-Jul-94,29,1,930,F,54,53,Adult,,
1994,17-Jul-94,30,1,1920,F,60,53,Adult,,
1994,18-Jul-94,30,1,900,F,54,53,Adult,,
1994,23-Jul-94,30,1,930,F,53,53,Adult,,
1994,23-Jul-94,30,1,930,M,58,53,Adult,,
1994,23-Jul-94,30,1,930,F,53,53,Adult,,
1994,24-Jul-94,31,2,1000,F,60,53,Adult,,
1994,24-Jul-94,31,2,1000,M,62,53,Adult,,
1994,24-Jul-94,31,2,1000,F,63,53,Adult,,
1994,26-Jul-94,31,2,810,F,63,53,Adult,,
1994,27-Jul-94,31,2,815,M,63,53,Adult,,
1994,28-Jul-94,31,2,900,F,56,53,Adult,,
1994,1-Aug-94,32,2,1000,M,59,53,Adult,,
1994,2-Aug-94,32,2,800,M,68,53,Adult,,
1994,2-Aug-94,32,2,800,F,68,53,Adult,,
1994,4-Aug-94,32,1,830,M,68,53,Adult,,
1994,4-Aug-94,32,1,830,M,58,53,Adult,,
1994,5-Aug-94,32,2,1000,F,64,53,Adult,,
1994,6-Aug-94,32,2,930,M,58,53,Adult,,
1994,6-Aug-94,32,2,930,F,72,53,Adult,,
1994,9-Aug-94,33,2,916,F,60,53,Adult,,
1994,9-Aug-94,33,2,916,F,60,53,Adult,,
1994,11-Aug-94,33,2,700,M,61,53,Adult,,
1994,11-Aug-94,33,2,700,F,59,53,Adult,,
1994,16-Aug-94,34,2,706,F,69,53,Adult,,
1994,16-Aug-94,34,2,706,M,60,53,Adult,,
1994,17-Aug-94,34,2,726,M,58,53,Adult,,
1994,17-Aug-94,34,2,726,F,60,53,Adult,,
1994,17-Aug-94,34,2,726,M,65,53,Adult,,
1994,18-Aug-94,34,2,803,F,62,53,Adult,,
1994,19-Aug-94,34,2,715,M,61,53,Adult,,
1994,19-Aug-94,34,2,715,M,60,53,Adult,,
1994,19-Aug-94,34,2,715,M,67,53,Adult,,
1994,19-Aug-94,34,2,715,F,67,53,Adult,,
1994,20-Aug-94,34,2,715,F,64,53,Adult,,
1994,20-Aug-94,34,2,715,F,58,53,Adult,,
1994,20-Aug-94,34,2,715,F,63,53,Adult,,
1994,20-Aug-94,34,2,715,F,66,53,Adult,,
1994,20-Aug-94,34,2,715,F,58,53,Adult,,
1994,21-Aug-94,35,2,900,M,67,53,Adult,,
1994,21-Aug-94,35,2,900,M,62,53,Adult,,
1994,22-Aug-94,35,2,1800,F,60,53,Adult,,
1994,22-Aug-94,35,2,1800,M,65,53,Adult,,
1994,27-Aug-94,35,2,831,M,63,53,Adult,,
1994,27-Aug-94,35,1,1902,M,63,53,Adult,,
1994,28-Aug-94,36,1,1011,M,61,53,Adult,,
1994,30-Aug-94,36,1,1825,M,68,53,Adult,,
1994,31-Aug-94,36,1,920,F,62,53,Adult,,
1994,1-Sep-94,36,1,855,M,65,53,Adult,,
1994,18-Jun-94,25,2,945,M,54,53,Adult,,
1994,19-Jun-94,26,1,1000,M,57,53,Adult,,
1994,23-Jun-94,26,1,1130,F,54,53,Adult,,
1994,24-Jun-94,26,2,715,F,56,53,Adult,,
1994,29-Jun-94,27,2,810,M,63,53,Adult,,
1994,29-Jun-94,27,2,810,M,64,53,Adult,,
1994,30-Jun-94,27,2,820,M,55,53,Adult,,
1994,1-Jul-94,27,2,1037,M,60,53,Adult,,
1994,4-Jul-94,28,1,1135,F,58,53,Adult,,
1994,5-Jul-94,28,1,1055,F,51,53,Adult,,
1994,7-Jul-94,28,1,1130,F,60,53,Adult,,
1994,8-Jul-94,28,1,1005,F,57,53,Adult,,
1994,9-Jul-94,28,2,1000,F,57,53,Adult,,
1994,10-Jul-94,29,1,930,M,55,53,Adult,,
1994,10-Jul-94,29,1,930,F,58,53,Adult,,
1994,10-Jul-94,29,1,930,F,62,53,Adult,,
1994,11-Jul-94,29,1,1020,F,53,53,Adult,,
1994,12-Jul-94,29,1,930,F,56,53,Adult,,
1994,12-Jul-94,29,1,930,F,60,53,Adult,,
1994,14-Jul-94,29,1,1700,M,55,53,Adult,,
1994,14-Jul-94,29,1,1700,F,51,53,Adult,,
1994,15-Jul-94,29,1,830,F,62,53,Adult,,
1994,15-Jul-94,29,1,830,M,56,53,Adult,,
1994,15-Jul-94,29,1,830,M,58,53,Adult,,
1994,15-Jul-94,29,1,830,M,61,53,Adult,,
1994,16-Jul-94,29,1,1800,M,61,53,Adult,,
1994,16-Jul-94,29,1,1800,F,68,53,Adult,,
1994,17-Jul-94,30,1,1920,F,57,53,Adult,,
1994,17-Jul-94,30,1,1920,F,55,53,Adult,,
1994,18-Jul-94,30,1,900,F,53,53,Adult,,
1994,18-Jul-94,30,1,900,F,53,53,Adult,,
1994,18-Jul-94,30,1,900,M,58,53,Adult,,
